iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"COSO","COASTALSOUTH BANCSHARES INC","Financials","Equity","4,149,382.86","0.01","4,149,382.86","160,642.00","25.83","United States","NYSE","USD","1.00","USD","-"
"BNED","BARNES AND NOBLE EDUCATION INC","Consumer Discretionary","Equity","4,152,273.94","0.01","4,152,273.94","388,426.00","10.69","United States","NYSE","USD","1.00","USD","-"
"LZM","LIFEZONE METALS LTD","Materials","Equity","4,145,988.30","0.01","4,145,988.30","736,410.00","5.63","Isle of Man","NYSE","USD","1.00","USD","-"
"FENC","FENNEC PHARMACEUTICALS INC","Health Care","Equity","4,127,076.30","0.01","4,127,076.30","598,127.00","6.90","United States","NASDAQ","USD","1.00","USD","-"
"ORGO","ORGANOGENESIS HOLDINGS INC CLASS A","Health Care","Equity","4,129,175.05","0.01","4,129,175.05","1,632,085.00","2.53","United States","NASDAQ","USD","1.00","USD","-"
"FXNC","FIRST NATIONAL CORP","Financials","Equity","4,122,422.40","0.01","4,122,422.40","147,440.00","27.96","United States","NASDAQ","USD","1.00","USD","-"
"PAL","PROFICIENT AUTO LOGISTICS INC","Industrials","Equity","4,125,505.72","0.01","4,125,505.72","562,058.00","7.34","United States","NASDAQ","USD","1.00","USD","-"
"CV","CAPSOVISION INC","Health Care","Equity","4,098,141.82","0.01","4,098,141.82","569,978.00","7.19","United States","NASDAQ","USD","1.00","USD","-"
"CBK","COMMERCIAL BANCGROUP INC","Financials","Equity","4,084,686.09","0.01","4,084,686.09","140,319.00","29.11","United States","NASDAQ","USD","1.00","USD","-"
"ELMD","ELECTROMED INC","Health Care","Equity","4,085,620.88","0.01","4,085,620.88","152,108.00","26.86","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"FCAP","FIRST CAPITAL INC","Financials","Equity","4,072,378.88","0.01","4,072,378.88","71,096.00","57.28","United States","NASDAQ","USD","1.00","USD","-"
"LPRO","OPEN LENDING CORP","Financials","Equity","4,059,951.66","0.01","4,059,951.66","2,506,143.00","1.62","United States","NASDAQ","USD","1.00","USD","-"
"INGN","INOGEN INC","Health Care","Equity","4,023,682.18","0.01","4,023,682.18","559,622.00","7.19","United States","NASDAQ","USD","1.00","USD","-"
"RGCO","RGC RESOURCES INC","Utilities","Equity","4,018,868.15","0.01","4,018,868.15","169,931.00","23.65","United States","NASDAQ","USD","1.00","USD","-"
"EVCM","EVERCOMMERCE INC","Information Technology","Equity","4,002,198.03","0.01","4,002,198.03","339,457.00","11.79","United States","NASDAQ","USD","1.00","USD","-"
"ADV","ADVANTAGE SOLUTIONS INC CLASS A","Communication","Equity","4,007,097.27","0.01","4,007,097.27","90,189.00","44.43","United States","NASDAQ","USD","1.00","USD","-"
"BZAI","BLAIZE HOLDINGS INC","Information Technology","Equity","3,997,043.91","0.01","3,997,043.91","2,184,177.00","1.83","United States","NASDAQ","USD","1.00","USD","-"
"OPBK","OP BANCORP","Financials","Equity","3,998,666.71","0.01","3,998,666.71","274,069.00","14.59","United States","NASDAQ","USD","1.00","USD","-"
"HUMA","HUMACYTE INC","Health Care","Equity","3,998,920.32","0.01","3,998,920.32","3,702,704.00","1.08","United States","NASDAQ","USD","1.00","USD","-"
"PBFS","PIONEER BANCORP INC","Financials","Equity","3,970,537.62","0.01","3,970,537.62","266,658.00","14.89","United States","NASDAQ","USD","1.00","USD","-"
"MRBK","MERIDIAN CORP","Financials","Equity","3,963,247.65","0.01","3,963,247.65","219,085.00","18.09","United States","NASDAQ","USD","1.00","USD","-"
"QSI","QUANTUM SI INC CLASS A","Health Care","Equity","3,954,635.26","0.01","3,954,635.26","4,032,873.00","0.98","United States","NASDAQ","USD","1.00","USD","-"
"JRVR","JAMES RIVER GROUP HOLDINGS INC","Financials","Equity","3,956,258.00","0.01","3,956,258.00","920,060.00","4.30","United States","NASDAQ","USD","1.00","USD","-"
"KGEI","KOLIBRI GLOBAL ENERGY INC","Energy","Equity","3,957,780.75","0.01","3,957,780.75","753,863.00","5.25","Canada","NASDAQ","USD","1.00","USD","-"
"ASIC","ATEGRITY SPECIALTY INSURANCE COMPA","Financials","Equity","3,957,813.28","0.01","3,957,813.28","203,696.00","19.43","United States","NYSE","USD","1.00","USD","-"
"BRT","BRT APARTMENTS CORP","Real Estate","Equity","3,959,754.14","0.01","3,959,754.14","267,913.00","14.78","United States","NYSE","USD","1.00","USD","-"
"CZWI","CITIZENS COMMUNITY BANCORP INC","Financials","Equity","3,948,220.76","0.01","3,948,220.76","187,297.00","21.08","United States","NASDAQ","USD","1.00","USD","-"
"III","INFORMATION SERVICES GROUP INC","Information Technology","Equity","3,937,426.59","0.01","3,937,426.59","944,227.00","4.17","United States","NASDAQ","USD","1.00","USD","-"
"EWCZ","EUROPEAN WAX CENTER INC CLASS A","Consumer Discretionary","Equity","3,937,759.62","0.01","3,937,759.62","676,591.00","5.82","United States","NASDAQ","USD","1.00","USD","-"
"ALTG","ALTA EQUIPMENT GROUP INC CLASS A","Industrials","Equity","3,933,861.75","0.01","3,933,861.75","480,325.00","8.19","United States","NYSE","USD","1.00","USD","-"
"HWBK","HAWTHORN BANCSHARES INC","Financials","Equity","3,891,031.00","0.00","3,891,031.00","105,163.00","37.00","United States","NASDAQ","USD","1.00","USD","-"
"SMHI","SEACOR MARINE HOLDINGS INC","Energy","Equity","3,850,983.20","0.00","3,850,983.20","510,064.00","7.55","United States","NYSE","USD","1.00","USD","-"
"CMDB","COSTAMARE BULKERS HOLDINGS LTD","Industrials","Equity","3,841,162.50","0.00","3,841,162.50","204,862.00","18.75","Monaco","NYSE","USD","1.00","USD","-"
"LEGH","LEGACY HOUSING","Consumer Discretionary","Equity","3,817,717.44","0.00","3,817,717.44","176,992.00","21.57","United States","NASDAQ","USD","1.00","USD","-"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","3,793,809.25","0.00","3,793,809.25","1,379,567.00","2.75","United States","NYSE","USD","1.00","USD","-"
"BCBP","BCB BANCORP INC","Financials","Equity","3,783,752.90","0.00","3,783,752.90","374,629.00","10.10","United States","NASDAQ","USD","1.00","USD","-"
"UTMD","UTAH MEDICAL PRODUCTS INC","Health Care","Equity","3,786,071.40","0.00","3,786,071.40","57,891.00","65.40","United States","NASDAQ","USD","1.00","USD","-"
"SLQT","SELECTQUOTE INC","Financials","Equity","3,771,728.76","0.00","3,771,728.76","3,308,534.00","1.14","United States","NYSE","USD","1.00","USD","-"
"ACTG","ACACIA RESEARCH CORP","Financials","Equity","3,773,546.44","0.00","3,773,546.44","802,029.00","4.71","United States","NASDAQ","USD","1.00","USD","-"
"PRTH","PRIORITY TECHNOLOGY HOLDINGS INC","Financials","Equity","3,767,082.31","0.00","3,767,082.31","683,681.00","5.51","United States","NASDAQ","USD","1.00","USD","-"
"ALTI","ALTI GLOBAL INC CLASS A","Financials","Equity","3,760,408.00","0.00","3,760,408.00","984,400.00","3.82","United States","NASDAQ","USD","1.00","USD","-"
"OVBC","OHIO VALLEY BANC CORP","Financials","Equity","3,717,607.52","0.00","3,717,607.52","82,687.00","44.96","United States","NASDAQ","USD","1.00","USD","-"
"RNA","ATRIUM THERAPEUTICS INC","Health Care","Equity","3,719,675.52","0.00","3,719,675.52","287,012.00","12.96","United States","NASDAQ","USD","1.00","USD","-"
"KRO","KRONOS WORLDWIDE INC","Materials","Equity","3,697,062.30","0.00","3,697,062.30","524,406.00","7.05","United States","NYSE","USD","1.00","USD","-"
"INNV","INNOVAGE HOLDING CORP","Health Care","Equity","3,697,464.56","0.00","3,697,464.56","457,607.00","8.08","United States","NASDAQ","USD","1.00","USD","-"
"SEG","SEAPORT ENTERTAINMENT GROUP INC","Real Estate","Equity","3,688,637.44","0.00","3,688,637.44","165,856.00","22.24","United States","NYSE","USD","1.00","USD","-"
"CXDO","CREXENDO INC","Information Technology","Equity","3,689,563.68","0.00","3,689,563.68","377,256.00","9.78","United States","NASDAQ","USD","1.00","USD","-"
"DOUG","DOUGLAS ELLIMAN INC","Real Estate","Equity","3,668,812.62","0.00","3,668,812.62","1,780,977.00","2.06","United States","NYSE","USD","1.00","USD","-"
"BKKT","BAKKT INC CLASS A","Financials","Equity","3,643,556.85","0.00","3,643,556.85","426,147.00","8.55","United States","NYSE","USD","1.00","USD","-"
"NKTX","NKARTA INC","Health Care","Equity","3,637,065.60","0.00","3,637,065.60","1,154,624.00","3.15","United States","NASDAQ","USD","1.00","USD","-"
"GLSI","GREENWICH LIFESCIENCES INC","Health Care","Equity","3,619,080.02","0.00","3,619,080.02","153,221.00","23.62","United States","NASDAQ","USD","1.00","USD","-"
"HBB","HAMILTON BEACH BRANDS HOLDING COMP","Consumer Discretionary","Equity","3,595,393.89","0.00","3,595,393.89","174,449.00","20.61","United States","NYSE","USD","1.00","USD","-"
"AIRO","AIRO GROUP HOLDINGS INC","Industrials","Equity","3,583,170.48","0.00","3,583,170.48","496,284.00","7.22","United States","NASDAQ","USD","1.00","USD","-"
"PXED","PHOENIX EDUCATION PARTNERS INC","Consumer Discretionary","Equity","3,590,133.76","0.00","3,590,133.76","117,248.00","30.62","United States","NYSE","USD","1.00","USD","-"
"MPAA","MOTORCAR PARTS OF AMERICA INC","Consumer Discretionary","Equity","3,561,228.54","0.00","3,561,228.54","310,482.00","11.47","United States","NASDAQ","USD","1.00","USD","-"
"OABI","OMNIAB INC","Health Care","Equity","3,562,602.33","0.00","3,562,602.33","2,423,539.00","1.47","United States","NASDAQ","USD","1.00","USD","-"
"NVCT","NUVECTIS PHARMA INC","Health Care","Equity","3,553,403.04","0.00","3,553,403.04","344,322.00","10.32","United States","NASDAQ","USD","1.00","USD","-"
"MDWD","MEDIWOUND LTD","Health Care","Equity","3,544,235.75","0.00","3,544,235.75","205,225.00","17.27","Israel","NASDAQ","USD","1.00","USD","-"
"JELD","JELD WEN HOLDING INC","Industrials","Equity","3,494,406.24","0.00","3,494,406.24","2,067,696.00","1.69","United States","NYSE","USD","1.00","USD","-"
"SNFCA","SECURITY NATIONAL FINANCIAL CORP C","Financials","Equity","3,447,833.40","0.00","3,447,833.40","348,266.00","9.90","United States","NASDAQ","USD","1.00","USD","-"
"MDV","MODIV INDUSTRIAL INC CLASS C","Real Estate","Equity","3,440,757.80","0.00","3,440,757.80","193,301.00","17.80","United States","NYSE","USD","1.00","USD","-"
"NREF","NEXPOINT REAL ESTATE FINANCE INC","Financials","Equity","3,430,994.14","0.00","3,430,994.14","216,877.00","15.82","United States","NYSE","USD","1.00","USD","-"
"BOOM","DMC GLOBAL INC","Energy","Equity","3,402,945.17","0.00","3,402,945.17","464,249.00","7.33","United States","NASDAQ","USD","1.00","USD","-"
"RGP","RESOURCES CONNECTION INC","Industrials","Equity","3,379,498.10","0.00","3,379,498.10","757,735.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"MED","MEDIFAST INC","Consumer Staples","Equity","3,375,717.66","0.00","3,375,717.66","266,014.00","12.69","United States","NYSE","USD","1.00","USD","-"
"LDI","LOANDEPOT INC CLASS A","Financials","Equity","3,352,139.64","0.00","3,352,139.64","2,377,404.00","1.41","United States","NYSE","USD","1.00","USD","-"
"MNSB","MAINSTREET BANCSHARES INC","Financials","Equity","3,303,719.24","0.00","3,303,719.24","140,524.00","23.51","United States","NASDAQ","USD","1.00","USD","-"
"EFSI","EAGLE FINANCIAL SERVICES INC","Financials","Equity","3,295,263.06","0.00","3,295,263.06","86,558.00","38.07","United States","NASDAQ","USD","1.00","USD","-"
"EBMT","EAGLE BANCORP MONTANA INC","Financials","Equity","3,263,964.79","0.00","3,263,964.79","142,469.00","22.91","United States","NASDAQ","USD","1.00","USD","-"
"BVFL","BV FINANCIAL INC","Financials","Equity","3,267,822.84","0.00","3,267,822.84","165,292.00","19.77","United States","NASDAQ","USD","1.00","USD","-"
"DMRC","DIGIMARC CORP","Information Technology","Equity","3,256,727.76","0.00","3,256,727.76","379,572.00","8.58","United States","NASDAQ","USD","1.00","USD","-"
"CURI","CURIOSITYSTREAM INC CLASS A","Communication","Equity","3,229,920.18","0.00","3,229,920.18","1,028,637.00","3.14","United States","NASDAQ","USD","1.00","USD","-"
"SAMG","SILVERCREST ASSET MANAGEMENT GROUP","Financials","Equity","3,219,500.00","0.00","3,219,500.00","235,000.00","13.70","United States","NASDAQ","USD","1.00","USD","-"
"RCMT","RCM TECHNOLOGIES INC","Industrials","Equity","3,209,684.94","0.00","3,209,684.94","112,266.00","28.59","United States","NASDAQ","USD","1.00","USD","-"
"ACR","ACRES COMMERCIAL REALTY CORP","Financials","Equity","3,204,498.13","0.00","3,204,498.13","140,981.00","22.73","United States","NYSE","USD","1.00","USD","-"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Health Care","Equity","3,195,969.48","0.00","3,195,969.48","1,614,126.00","1.98","Israel","Nyse Mkt Llc","USD","1.00","USD","-"
"DOMO","DOMO INC CLASS B","Information Technology","Equity","3,196,595.36","0.00","3,196,595.36","815,458.00","3.92","United States","NASDAQ","USD","1.00","USD","-"
"FHTX","FOGHORN THERAPEUTICS INC","Health Care","Equity","3,189,253.20","0.00","3,189,253.20","759,346.00","4.20","United States","NASDAQ","USD","1.00","USD","-"
"GENC","GENCOR INDUSTRIES INC","Industrials","Equity","3,174,406.20","0.00","3,174,406.20","210,924.00","15.05","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SGC","SUPERIOR GROUP OF COMPANIES INC","Consumer Discretionary","Equity","3,138,720.00","0.00","3,138,720.00","261,560.00","12.00","United States","NASDAQ","USD","1.00","USD","-"
"PDEX","PRO DEX INC","Health Care","Equity","3,104,125.20","0.00","3,104,125.20","54,060.00","57.42","United States","NASDAQ","USD","1.00","USD","-"
"LWAY","LIFEWAY FOODS INC","Consumer Staples","Equity","3,109,080.76","0.00","3,109,080.76","121,259.00","25.64","United States","NASDAQ","USD","1.00","USD","-"
"CBFV","CB FINANCIAL SERVICES INC","Financials","Equity","3,079,934.00","0.00","3,079,934.00","86,152.00","35.75","United States","NASDAQ","USD","1.00","USD","-"
"HPK","HIGHPEAK ENERGY INC","Energy","Equity","3,077,826.05","0.00","3,077,826.05","550,595.00","5.59","United States","NASDAQ","USD","1.00","USD","-"
"NFE","NEW FORTRESS ENERGY INC CLASS A","Energy","Equity","3,068,681.85","0.00","3,068,681.85","4,203,098.00","0.73","United States","NASDAQ","USD","1.00","USD","-"
"LFCR","LIFECORE BIOMEDICAL INC","Health Care","Equity","3,048,964.92","0.00","3,048,964.92","639,196.00","4.77","United States","NASDAQ","USD","1.00","USD","-"
"EPM","EVOLUTION PETROLEUM CORP","Energy","Equity","3,052,056.45","0.00","3,052,056.45","647,995.00","4.71","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"KLC","KINDERCARE LEARNING COMPANIES INC","Consumer Discretionary","Equity","3,047,364.88","0.00","3,047,364.88","777,389.00","3.92","United States","NYSE","USD","1.00","USD","-"
"EGAN","EGAIN CORP","Information Technology","Equity","3,004,790.14","0.00","3,004,790.14","388,718.00","7.73","United States","NASDAQ","USD","1.00","USD","-"
"THRY","THRYV HOLDINGS INC","Communication","Equity","2,990,493.12","0.00","2,990,493.12","803,896.00","3.72","United States","NASDAQ","USD","1.00","USD","-"
"ONEW","ONEWATER MARINE CLASS A INC","Consumer Discretionary","Equity","2,980,534.44","0.00","2,980,534.44","249,626.00","11.94","United States","NASDAQ","USD","1.00","USD","-"
"FRD","FRIEDMAN INDUSTRIES INC","Materials","Equity","2,941,718.46","0.00","2,941,718.46","139,882.00","21.03","United States","NASDAQ","USD","1.00","USD","-"
"EVI","EVI INDUSTRIES INC","Industrials","Equity","2,930,941.80","0.00","2,930,941.80","145,818.00","20.10","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SKYX","SKYX PLATFORMS CORP","Industrials","Equity","2,916,879.98","0.00","2,916,879.98","1,997,863.00","1.46","United States","NASDAQ","USD","1.00","USD","-"
"ELA","ENVELA CORP","Consumer Discretionary","Equity","2,902,443.83","0.00","2,902,443.83","124,729.00","23.27","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CFBK","CF BANKSHARES INC","Financials","Equity","2,886,808.32","0.00","2,886,808.32","105,512.00","27.36","United States","NASDAQ","USD","1.00","USD","-"
"PNRG","PRIMEENERGY RESOURCES CORP","Energy","Equity","2,875,992.00","0.00","2,875,992.00","12,614.00","228.00","United States","NASDAQ","USD","1.00","USD","-"
"FF","FUTUREFUEL CORP","Energy","Equity","2,877,873.60","0.00","2,877,873.60","599,557.00","4.80","United States","NYSE","USD","1.00","USD","-"
"NNOX","NANO X IMAGING LTD","Health Care","Equity","2,838,651.20","0.00","2,838,651.20","1,612,870.00","1.76","Israel","NASDAQ","USD","1.00","USD","-"
"SNWV","SANUWAVE HEALTH INC","Health Care","Equity","2,842,937.55","0.00","2,842,937.55","170,747.00","16.65","United States","NASDAQ","USD","1.00","USD","-"
"ACU","ACME UNITED CORP","Health Care","Equity","2,798,468.94","0.00","2,798,468.94","66,917.00","41.82","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"PMTS","CPI CARD GROUP INC","Information Technology","Equity","2,793,412.16","0.00","2,793,412.16","179,872.00","15.53","United States","NASDAQ","USD","1.00","USD","-"
"TLSI","TRISALUS LF SC CM A","Health Care","Equity","2,770,618.90","0.00","2,770,618.90","621,215.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"SI","SHOULDER INNOVATIONS INC","Health Care","Equity","2,753,467.40","0.00","2,753,467.40","215,620.00","12.77","United States","NYSE","USD","1.00","USD","-"
"CVRX","CVRX INC","Health Care","Equity","2,745,175.68","0.00","2,745,175.68","375,024.00","7.32","United States","NASDAQ","USD","1.00","USD","-"
"KULR","KULR TECHNOLOGY GROUP INC","Industrials","Equity","2,733,486.21","0.00","2,733,486.21","1,001,277.00","2.73","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"EML","EASTERN","Industrials","Equity","2,739,027.49","0.00","2,739,027.49","121,357.00","22.57","United States","NASDAQ","USD","1.00","USD","-"
"QTRX","QUANTERIX CORP","Health Care","Equity","2,730,142.25","0.00","2,730,142.25","992,779.00","2.75","United States","NASDAQ","USD","1.00","USD","-"
"BALY","BALLY S CORP","Consumer Discretionary","Equity","2,712,037.95","0.00","2,712,037.95","207,819.00","13.05","United States","NYSE","USD","1.00","USD","-"
"SRBK","SR BANCORP INC","Financials","Equity","2,712,198.58","0.00","2,712,198.58","146,923.00","18.46","United States","NASDAQ","USD","1.00","USD","-"
"KLTR","KALTURA INC","Information Technology","Equity","2,712,820.60","0.00","2,712,820.60","1,937,729.00","1.40","United States","NASDAQ","USD","1.00","USD","-"
"FINW","FINWISE BANCORP","Financials","Equity","2,680,706.00","0.00","2,680,706.00","191,479.00","14.00","United States","NASDAQ","USD","1.00","USD","-"
"MLP","MAUI LAND AND PINEAPPLE INC","Real Estate","Equity","2,670,449.40","0.00","2,670,449.40","169,230.00","15.78","United States","NYSE","USD","1.00","USD","-"
"TRAK","REPOSITRAK INC","Information Technology","Equity","2,662,202.90","0.00","2,662,202.90","262,286.00","10.15","United States","NYSE","USD","1.00","USD","-"
"STXS","STEREOTAXIS INC","Health Care","Equity","2,643,059.60","0.00","2,643,059.60","1,391,084.00","1.90","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"AOMR","ANGEL OAK MORTGAGE REIT INC","Financials","Equity","2,646,626.22","0.00","2,646,626.22","300,071.00","8.82","United States","NYSE","USD","1.00","USD","Jun 17, 2021"
